,filename,position
21268,6205,"[805, 426, 65, 49]"
21269,6205,"[938, 440, 62, 60]"
21270,6205,"[899, 426, 117, 86]"
21271,6206,"[956, 427, 73, 60]"
21272,6206,"[956, 444, 80, 65]"
21273,6206,"[739, 405, 105, 67]"
21274,6206,"[802, 417, 67, 49]"
21275,6206,"[808, 426, 68, 47]"
21276,6206,"[948, 452, 51, 50]"
21277,6207,"[1246, 466, 53, 59]"
21278,6207,"[980, 439, 97, 89]"
21279,6207,"[733, 412, 86, 56]"
21280,6207,"[729, 407, 115, 67]"
21281,6207,"[1202, 421, 58, 32]"
21282,6207,"[1060, 444, 188, 73]"
21283,6207,"[721, 438, 49, 42]"
21284,6207,"[839, 440, 58, 42]"
21285,6207,"[946, 449, 56, 54]"
21286,6207,"[912, 433, 113, 77]"
21287,6207,"[1015, 452, 47, 50]"
21288,6207,"[1031, 496, 53, 47]"
21289,6208,"[993, 452, 80, 64]"
21290,6208,"[1235, 454, 84, 78]"
21291,6208,"[709, 410, 120, 62]"
21292,6208,"[925, 420, 129, 81]"
21293,6208,"[1232, 445, 67, 46]"
21294,6208,"[935, 456, 65, 43]"
21295,6208,"[897, 434, 144, 73]"
21296,6208,"[853, 444, 49, 40]"
21297,6209,"[1229, 459, 107, 99]"
21298,6209,"[709, 413, 127, 62]"
21299,6209,"[832, 421, 59, 42]"
21300,6209,"[750, 411, 125, 63]"
21301,6209,"[926, 420, 93, 60]"
21302,6209,"[873, 410, 135, 69]"
21303,6209,"[1043, 423, 47, 35]"
21304,6209,"[717, 437, 61, 43]"
21305,6209,"[843, 436, 67, 45]"
21306,6209,"[943, 442, 59, 54]"
21307,6209,"[902, 429, 128, 82]"
21308,6209,"[1010, 445, 66, 56]"
21309,6209,"[987, 439, 132, 87]"
21310,6209,"[1058, 434, 175, 87]"
21311,6210,"[714, 413, 97, 55]"
21312,6210,"[971, 439, 72, 56]"
21313,6210,"[956, 431, 111, 76]"
21314,6210,"[702, 409, 131, 65]"
21315,6210,"[766, 416, 91, 52]"
21316,6210,"[902, 416, 86, 36]"
21317,6210,"[855, 407, 146, 71]"
21318,6210,"[932, 447, 58, 49]"
21319,6210,"[897, 425, 128, 83]"
21320,6210,"[853, 443, 46, 41]"
21321,6211,"[995, 450, 57, 50]"
21322,6211,"[708, 410, 112, 59]"
21323,6211,"[763, 416, 93, 49]"
21324,6211,"[948, 429, 64, 44]"
21325,6211,"[957, 445, 60, 52]"
21326,6212,"[928, 421, 68, 41]"
21327,6212,"[925, 426, 104, 65]"
21328,6212,"[934, 436, 67, 46]"
21329,6212,"[1380, 432, 316, 95]"
21330,6212,"[1003, 449, 52, 51]"
21331,6213,"[964, 432, 73, 68]"
21332,6213,"[903, 421, 105, 63]"
21333,6213,"[759, 337, 231, 132]"
21334,6214,"[742, 374, 143, 89]"
21335,6214,"[783, 379, 140, 85]"
21336,6214,"[734, 364, 187, 104]"
21337,6214,"[913, 409, 115, 83]"
21338,6214,"[947, 443, 67, 57]"
21339,6214,"[891, 427, 148, 92]"
21340,6214,"[1016, 465, 57, 49]"
21341,6214,"[978, 436, 140, 95]"
21342,6214,"[1024, 493, 55, 54]"
21343,6215,"[739, 393, 98, 64]"
21344,6215,"[800, 385, 148, 88]"
21345,6215,"[965, 414, 84, 59]"
21346,6215,"[960, 432, 90, 69]"
21347,6215,"[955, 420, 121, 89]"
21348,6215,"[1070, 438, 180, 95]"
21349,6215,"[1401, 438, 306, 81]"
21350,6215,"[1035, 431, 660, 224]"
21351,6216,"[991, 434, 67, 57]"
21352,6216,"[1210, 431, 114, 101]"
21353,6216,"[994, 419, 72, 45]"
21354,6216,"[975, 422, 118, 80]"
21355,6216,"[1006, 425, 134, 71]"
21356,6216,"[1405, 470, 315, 114]"
21357,6217,"[735, 419, 47, 41]"
21358,6217,"[825, 419, 43, 35]"
21359,6217,"[739, 441, 44, 39]"
21360,6217,"[924, 417, 111, 67]"
21361,6217,"[1014, 429, 55, 42]"
21362,6217,"[836, 444, 47, 40]"
21363,6217,"[931, 450, 57, 49]"
21364,6217,"[888, 431, 132, 91]"
21365,6217,"[1010, 453, 62, 50]"
21366,6217,"[977, 440, 138, 86]"
21367,6217,"[1068, 449, 170, 78]"
21368,6217,"[1088, 439, 358, 199]"
21369,6217,"[1397, 427, 359, 207]"
21370,6218,"[734, 420, 50, 40]"
21371,6218,"[828, 421, 49, 36]"
21372,6218,"[739, 427, 51, 43]"
21373,6218,"[835, 413, 108, 52]"
21374,6218,"[832, 430, 59, 40]"
21375,6218,"[824, 433, 143, 66]"
21376,6218,"[892, 434, 124, 84]"
21377,6219,"[731, 420, 47, 38]"
21378,6219,"[826, 420, 47, 37]"
21379,6219,"[1121, 428, 288, 78]"
21380,6219,"[733, 427, 48, 43]"
21381,6219,"[830, 428, 56, 44]"
21382,6219,"[929, 438, 61, 57]"
21383,6219,"[1006, 450, 57, 55]"
21384,6219,"[995, 439, 110, 93]"
21385,6220,"[733, 419, 51, 42]"
21386,6220,"[1016, 424, 43, 37]"
21387,6220,"[724, 414, 91, 52]"
21388,6220,"[834, 431, 56, 40]"
21389,6220,"[895, 429, 141, 71]"
21390,6220,"[1018, 450, 58, 53]"
21391,6220,"[1042, 499, 57, 57]"
21392,6221,"[825, 425, 50, 44]"
21393,6221,"[834, 434, 50, 44]"
21394,6221,"[937, 414, 110, 57]"
21395,6221,"[913, 438, 105, 59]"
21396,6222,"[728, 422, 47, 43]"
21397,6222,"[927, 413, 100, 47]"
21398,6222,"[856, 418, 100, 59]"
21399,6222,"[835, 439, 52, 42]"
21400,6222,"[930, 432, 90, 54]"
21401,6222,"[1020, 459, 60, 47]"
21402,6222,"[657, 309, 329, 120]"
21403,6223,"[729, 422, 48, 42]"
21404,6223,"[727, 431, 47, 42]"
21405,6223,"[970, 437, 78, 48]"
21406,6223,"[932, 420, 73, 37]"
21407,6223,"[930, 429, 81, 48]"
21408,6223,"[880, 432, 132, 72]"
21409,6223,"[1059, 383, 376, 176]"
21410,6223,"[1015, 493, 45, 55]"
21411,6224,"[737, 417, 40, 45]"
21412,6224,"[817, 410, 38, 55]"
21413,6224,"[731, 429, 43, 45]"
21414,6224,"[934, 431, 101, 67]"
21415,6224,"[995, 447, 71, 50]"
21416,6224,"[762, 500, 166, 116]"
21417,6224,"[831, 440, 45, 45]"
21418,6224,"[925, 446, 68, 54]"
21419,6225,"[738, 419, 37, 41]"
21420,6225,"[1696, 355, 164, 153]"
21421,6225,"[933, 440, 84, 58]"
21422,6225,"[916, 429, 115, 70]"
21423,6225,"[979, 443, 78, 59]"
21424,6226,"[736, 417, 36, 39]"
21425,6226,"[808, 412, 43, 46]"
21426,6226,"[932, 446, 72, 52]"
21427,6226,"[884, 440, 48, 44]"
21428,6226,"[931, 445, 48, 43]"
21429,6226,"[777, 501, 163, 116]"
21430,6226,"[1520, 473, 265, 132]"
21431,6226,"[1028, 497, 56, 38]"
21432,6227,"[1011, 423, 45, 39]"
21433,6227,"[734, 430, 40, 37]"
21434,6227,"[880, 454, 46, 45]"
21435,6227,"[819, 415, 60, 46]"
21436,6227,"[822, 430, 55, 40]"
21437,6227,"[940, 447, 54, 51]"
21438,6227,"[914, 430, 123, 84]"
21439,6227,"[989, 435, 104, 96]"
21440,6227,"[1122, 468, 71, 51]"
21441,6228,"[817, 419, 58, 42]"
21442,6228,"[935, 410, 107, 54]"
21443,6228,"[1017, 422, 55, 40]"
21444,6228,"[862, 453, 46, 38]"
21445,6228,"[936, 451, 50, 44]"
21446,6228,"[1027, 451, 49, 50]"
21447,6229,"[738, 419, 66, 41]"
21448,6229,"[830, 434, 56, 39]"
21449,6229,"[928, 432, 83, 48]"
21450,6229,"[985, 430, 83, 52]"
21451,6229,"[975, 423, 109, 68]"
21452,6229,"[1100, 454, 78, 46]"
21453,6229,"[1059, 440, 147, 71]"
21454,6230,"[736, 409, 72, 44]"
21455,6230,"[716, 409, 104, 58]"
21456,6230,"[920, 443, 79, 44]"
21457,6230,"[855, 432, 108, 55]"
21458,6231,"[709, 411, 103, 52]"
21459,6231,"[1131, 428, 46, 26]"
21460,6231,"[828, 431, 67, 42]"
21461,6231,"[1031, 449, 53, 50]"
21462,6231,"[1011, 430, 106, 87]"
21463,6231,"[1107, 448, 71, 50]"
21464,6231,"[1076, 433, 121, 84]"
21465,6232,"[915, 449, 57, 53]"
21466,6232,"[1031, 448, 54, 50]"
21467,6232,"[1026, 446, 71, 76]"
21468,6232,"[880, 452, 79, 59]"
21469,6232,"[980, 435, 57, 38]"
21470,6232,"[1111, 452, 75, 45]"
21471,6232,"[1074, 445, 140, 79]"
21472,6232,"[853, 444, 57, 38]"
21473,6233,"[860, 446, 69, 50]"
21474,6233,"[1032, 447, 50, 54]"
21475,6233,"[725, 414, 58, 42]"
21476,6233,"[1049, 446, 92, 64]"
21477,6233,"[925, 450, 56, 50]"
21478,6234,"[1028, 444, 47, 57]"
21479,6234,"[654, 409, 101, 54]"
21480,6234,"[721, 415, 64, 41]"
21481,6234,"[703, 409, 99, 55]"
21482,6234,"[870, 421, 111, 63]"
21483,6234,"[1058, 437, 179, 79]"
21484,6235,"[868, 429, 85, 58]"
21485,6235,"[1029, 445, 49, 56]"
21486,6235,"[1083, 439, 129, 78]"
21487,6235,"[1190, 453, 159, 79]"
21488,6235,"[898, 433, 87, 61]"
21489,6235,"[914, 431, 124, 78]"
21490,6236,"[892, 429, 107, 70]"
21491,6236,"[1100, 449, 94, 64]"
21492,6236,"[1041, 443, 95, 68]"
21493,6236,"[1141, 444, 152, 76]"
21494,6236,"[1214, 469, 191, 89]"
21495,6236,"[715, 306, 295, 120]"
21496,6237,"[878, 433, 79, 58]"
21497,6237,"[1033, 444, 73, 61]"
21498,6237,"[1110, 453, 82, 58]"
21499,6237,"[1093, 445, 117, 77]"
21500,6237,"[1170, 440, 149, 91]"
21501,6238,"[1028, 445, 61, 59]"
21502,6238,"[738, 420, 66, 41]"
21503,6238,"[1063, 442, 106, 79]"
21504,6238,"[1138, 442, 123, 88]"
21505,6239,"[1034, 445, 52, 61]"
21506,6239,"[986, 453, 62, 57]"
21507,6239,"[852, 440, 73, 50]"
21508,6239,"[930, 450, 61, 53]"
21509,6239,"[966, 435, 102, 78]"
21510,6239,"[996, 426, 126, 108]"
21511,6239,"[1132, 450, 56, 59]"
21512,6239,"[1091, 432, 106, 94]"
21513,6240,"[1777, 399, 126, 182]"
21514,6240,"[1034, 450, 53, 58]"
21515,6240,"[1019, 440, 86, 81]"
21516,6240,"[1125, 457, 63, 65]"
21517,6240,"[1088, 437, 120, 96]"
21518,6240,"[1184, 434, 112, 113]"
21519,6240,"[909, 432, 128, 90]"
21520,6241,"[1146, 447, 88, 82]"
21521,6241,"[982, 441, 92, 68]"
21522,6241,"[1116, 460, 67, 60]"
21523,6241,"[1054, 443, 105, 83]"
21524,6242,"[922, 441, 50, 48]"
21525,6242,"[1135, 452, 74, 66]"
21526,6242,"[1114, 443, 109, 85]"
21527,6243,"[1043, 451, 36, 48]"
21528,6243,"[912, 436, 98, 61]"
21529,6244,"[888, 434, 80, 58]"
21530,6244,"[1044, 447, 42, 56]"
21531,6244,"[918, 440, 81, 56]"
21532,6244,"[982, 439, 81, 66]"
21533,6244,"[1025, 441, 64, 72]"
21534,6244,"[1127, 457, 54, 56]"
21535,6244,"[1111, 441, 105, 97]"
21536,6245,"[726, 415, 41, 36]"
21537,6245,"[909, 431, 79, 43]"
21538,6245,"[908, 444, 74, 50]"
21539,6245,"[892, 439, 117, 65]"
21540,6245,"[1044, 452, 49, 53]"
21541,6245,"[1006, 446, 122, 89]"
21542,6245,"[1130, 458, 57, 48]"
21543,6245,"[1103, 447, 117, 84]"
21544,6246,"[711, 408, 85, 56]"
21545,6246,"[1043, 431, 57, 47]"
21546,6246,"[826, 434, 59, 42]"
21547,6246,"[910, 429, 115, 65]"
21548,6246,"[1026, 437, 84, 80]"
21549,6246,"[1294, 418, 145, 123]"
21550,6246,"[1314, 429, 563, 224]"
21551,6246,"[1102, 430, 120, 116]"
21552,6246,"[1194, 430, 125, 116]"
21553,6246,"[1138, 483, 55, 68]"
21554,6247,"[920, 426, 103, 49]"
21555,6247,"[912, 439, 92, 55]"
21556,6247,"[973, 433, 106, 59]"
21557,6247,"[1255, 450, 251, 80]"
21558,6248,"[918, 439, 78, 48]"
21559,6248,"[948, 431, 113, 69]"
21560,6248,"[1082, 437, 135, 94]"
21561,6248,"[1301, 446, 243, 80]"
21562,6248,"[1091, 453, 141, 66]"
21563,6249,"[718, 402, 122, 70]"
21564,6249,"[906, 419, 118, 64]"
21565,6249,"[856, 438, 61, 48]"
21566,6249,"[915, 441, 77, 50]"
21567,6249,"[952, 434, 98, 73]"
21568,6249,"[1348, 438, 236, 79]"
21569,6249,"[908, 426, 141, 79]"
21570,6249,"[1085, 427, 128, 104]"
21571,6250,"[913, 424, 93, 48]"
21572,6250,"[884, 434, 88, 51]"
21573,6250,"[907, 437, 95, 53]"
21574,6250,"[904, 432, 133, 67]"
21575,6250,"[961, 440, 95, 56]"
21576,6250,"[956, 454, 157, 76]"
21577,6250,"[1126, 461, 65, 50]"
21578,6250,"[1097, 445, 152, 87]"
21579,6250,"[1229, 455, 60, 50]"
21580,6250,"[1192, 438, 143, 96]"
21581,6250,"[1270, 476, 200, 111]"
21582,6250,"[1353, 476, 216, 113]"
21583,6251,"[910, 445, 75, 42]"
21584,6252,"[1257, 489, 72, 47]"
21585,6252,"[943, 437, 108, 72]"
21586,6252,"[907, 455, 67, 42]"
21587,6253,"[994, 453, 59, 44]"
21588,6253,"[956, 435, 110, 86]"
21589,6253,"[1112, 435, 97, 96]"
21590,6253,"[1240, 474, 66, 53]"
21591,6253,"[1230, 469, 91, 65]"
21592,6254,"[847, 449, 61, 53]"
21593,6254,"[837, 427, 94, 104]"
21594,6254,"[1010, 442, 77, 72]"
21595,6254,"[1113, 445, 69, 80]"
21596,6254,"[1231, 470, 61, 50]"
21597,6254,"[1223, 496, 51, 57]"
21598,6254,"[733, 413, 60, 45]"
21599,6254,"[887, 412, 200, 100]"
21600,6254,"[1190, 435, 145, 88]"
21601,6254,"[1252, 476, 235, 112]"
21602,6255,"[841, 443, 82, 67]"
21603,6255,"[872, 448, 61, 54]"
21604,6255,"[978, 446, 64, 44]"
21605,6255,"[872, 423, 85, 68]"
21606,6256,"[900, 436, 59, 42]"
21607,6256,"[1331, 471, 280, 138]"
21608,6256,"[872, 446, 74, 61]"
21609,6256,"[1005, 446, 58, 50]"
21610,6256,"[989, 440, 89, 71]"
21611,6257,"[904, 447, 58, 45]"
21612,6257,"[1031, 447, 171, 85]"
21613,6257,"[1019, 452, 57, 48]"
21614,6257,"[1079, 437, 187, 102]"
21615,6257,"[1080, 473, 170, 91]"
21616,6258,"[913, 457, 56, 44]"
21617,6259,"[720, 450, 66, 30]"
21618,6259,"[835, 455, 70, 29]"
21619,6259,"[910, 457, 64, 42]"
21620,6259,"[1030, 469, 63, 37]"
21621,6259,"[1121, 463, 54, 44]"
21622,6259,"[1204, 471, 73, 40]"
21623,6259,"[712, 494, 222, 122]"
21624,6260,"[919, 455, 56, 46]"
21625,6260,"[1024, 447, 63, 35]"
21626,6260,"[1031, 465, 59, 39]"
21627,6261,"[391, 424, 101, 112]"
21628,6261,"[924, 460, 58, 45]"
21629,6261,"[1126, 464, 33, 48]"
21630,6261,"[716, 448, 63, 31]"
21631,6261,"[1033, 467, 83, 52]"
21632,6262,"[307, 426, 886, 342]"
21633,6262,"[719, 450, 59, 30]"
21634,6262,"[840, 455, 62, 33]"
21635,6262,"[928, 464, 60, 43]"
21636,6262,"[1035, 465, 71, 45]"
21637,6262,"[774, 496, 183, 116]"
21638,6262,"[1046, 497, 65, 49]"
21639,6262,"[1270, 488, 145, 75]"
21640,6263,"[618, 443, 470, 195]"
21641,6263,"[672, 442, 465, 193]"
21642,6263,"[716, 443, 469, 197]"
21643,6263,"[235, 425, 1321, 461]"
21644,6263,"[523, 460, 553, 228]"
21645,6263,"[1116, 497, 70, 49]"
21646,6264,"[752, 463, 297, 160]"
21647,6264,"[265, 409, 727, 267]"
21648,6264,"[294, 414, 729, 262]"
21649,6264,"[703, 422, 335, 134]"
21650,6264,"[724, 449, 281, 113]"
21651,6264,"[785, 438, 189, 62]"
21652,6264,"[919, 464, 74, 35]"
21653,6264,"[1039, 466, 60, 37]"
21654,6264,"[1055, 433, 168, 93]"
21655,6264,"[1167, 448, 158, 84]"
21656,6265,"[840, 464, 182, 100]"
21657,6265,"[1138, 451, 29, 49]"
21658,6265,"[827, 473, 207, 133]"
21659,6265,"[1130, 495, 49, 65]"
21660,6265,"[892, 462, 178, 102]"
21661,6265,"[763, 497, 209, 116]"
21662,6265,"[299, 393, 130, 85]"
21663,6265,"[372, 397, 125, 79]"
21664,6266,"[879, 463, 129, 71]"
21665,6266,"[856, 454, 176, 84]"
21666,6266,"[974, 461, 117, 72]"
21667,6266,"[808, 483, 186, 89]"
21668,6266,"[967, 481, 123, 74]"
21669,6266,"[1085, 485, 139, 84]"
21670,6267,"[1133, 457, 39, 46]"
21671,6268,"[1101, 477, 95, 58]"
21672,6269,"[931, 465, 73, 41]"
21673,6269,"[1026, 462, 64, 43]"
21674,6269,"[1080, 486, 142, 68]"
21675,6269,"[550, 461, 891, 346]"
21676,6269,"[1040, 432, 161, 78]"
21677,6270,"[891, 443, 150, 70]"
21678,6270,"[933, 465, 71, 44]"
21679,6270,"[921, 448, 98, 63]"
21680,6270,"[1039, 444, 120, 75]"
21681,6270,"[809, 469, 171, 101]"
21682,6270,"[1066, 483, 164, 77]"
21683,6270,"[1199, 464, 331, 106]"
21684,6271,"[918, 454, 110, 56]"
21685,6271,"[906, 442, 145, 75]"
21686,6271,"[1079, 449, 93, 62]"
21687,6271,"[1053, 438, 128, 85]"
21688,6272,"[708, 397, 155, 78]"
21689,6272,"[917, 458, 104, 48]"
21690,6272,"[897, 448, 143, 63]"
21691,6272,"[1067, 428, 150, 99]"
21692,6272,"[975, 463, 160, 83]"
21693,6274,"[901, 456, 133, 58]"
21694,6275,"[892, 448, 146, 67]"
21695,6275,"[1072, 426, 200, 101]"
21696,6275,"[1139, 471, 214, 106]"
21697,6276,"[923, 458, 106, 56]"
21698,6276,"[1068, 453, 200, 99]"
21699,6276,"[699, 399, 135, 80]"
21700,6277,"[717, 422, 96, 56]"
21701,6277,"[927, 461, 91, 48]"
21702,6277,"[902, 449, 140, 68]"
21703,6277,"[970, 464, 85, 50]"
21704,6277,"[946, 445, 136, 72]"
21705,6277,"[1065, 425, 187, 99]"
21706,6277,"[1176, 431, 153, 107]"
21707,6277,"[999, 496, 71, 46]"
21708,6278,"[723, 430, 78, 47]"
21709,6278,"[897, 469, 120, 82]"
21710,6278,"[1008, 421, 163, 70]"
21711,6279,"[1029, 438, 110, 62]"
21712,6279,"[918, 466, 99, 61]"
21713,6279,"[1056, 435, 117, 57]"
21714,6279,"[1040, 429, 160, 81]"
21715,6280,"[1042, 436, 169, 75]"
21716,6281,"[1038, 450, 116, 69]"
21717,6281,"[1025, 438, 148, 87]"
21718,6281,"[1057, 416, 179, 83]"
21719,6282,"[1014, 452, 131, 79]"
21720,6282,"[1067, 457, 194, 97]"
21721,6282,"[1024, 461, 126, 79]"
21722,6283,"[1030, 455, 92, 65]"
21723,6283,"[1017, 444, 121, 91]"
21724,6283,"[1023, 478, 92, 64]"
21725,6284,"[1042, 460, 78, 63]"
21726,6284,"[1037, 463, 95, 78]"
21727,6284,"[1148, 387, 184, 95]"
21728,6284,"[915, 495, 169, 73]"
21729,6285,"[884, 436, 72, 53]"
21730,6285,"[1035, 428, 163, 74]"
21731,6287,"[1067, 408, 161, 84]"
21732,6287,"[912, 432, 142, 74]"
21733,6287,"[1057, 425, 166, 86]"
21734,6287,"[998, 463, 170, 69]"
21735,6288,"[863, 432, 114, 56]"
21736,6288,"[847, 417, 153, 76]"
21737,6288,"[905, 434, 113, 53]"
21738,6288,"[888, 409, 160, 75]"
21739,6288,"[1004, 395, 195, 90]"
21740,6288,"[1066, 385, 209, 97]"
21741,6288,"[976, 435, 186, 96]"
21742,6288,"[1045, 415, 200, 115]"
21743,6288,"[1006, 373, 317, 201]"
21744,6289,"[731, 415, 51, 46]"
21745,6289,"[1055, 429, 132, 68]"
21746,6290,"[879, 375, 175, 84]"
21747,6291,"[730, 415, 59, 39]"
21748,6291,"[1057, 385, 213, 80]"
21749,6291,"[976, 424, 175, 103]"
21750,6292,"[727, 415, 61, 39]"
21751,6292,"[1095, 387, 217, 95]"
21752,6292,"[729, 426, 63, 40]"
21753,6292,"[814, 442, 67, 40]"
21754,6292,"[943, 433, 159, 87]"
21755,6292,"[1073, 423, 199, 108]"
21756,6292,"[1080, 484, 159, 94]"
21757,6293,"[719, 429, 61, 40]"
21758,6293,"[813, 443, 57, 38]"
21759,6293,"[1078, 407, 216, 97]"
21760,6294,"[371, 442, 862, 283]"
21761,6294,"[972, 456, 159, 68]"
21762,6295,"[598, 446, 458, 159]"
21763,6295,"[750, 475, 458, 165]"
21764,6295,"[759, 465, 518, 184]"
21765,6295,"[1239, 494, 240, 80]"
21766,6296,"[707, 444, 260, 99]"
21767,6296,"[728, 417, 334, 124]"
21768,6296,"[740, 437, 316, 114]"
21769,6296,"[776, 437, 336, 125]"
21770,6296,"[821, 422, 368, 148]"
21771,6296,"[1288, 414, 155, 108]"
21772,6297,"[763, 446, 157, 66]"
21773,6297,"[1594, 485, 310, 110]"
21774,6297,"[887, 413, 294, 144]"
21775,6298,"[1011, 416, 258, 129]"
21776,6298,"[984, 392, 305, 178]"
21777,6299,"[1136, 454, 167, 98]"
21778,6299,"[1518, 494, 70, 71]"
21779,6299,"[1508, 489, 129, 105]"
21780,6299,"[692, 383, 158, 91]"
21781,6299,"[722, 450, 68, 36]"
21782,6299,"[816, 448, 80, 38]"
21783,6299,"[915, 447, 146, 74]"
21784,6299,"[979, 379, 379, 214]"
21785,6299,"[1412, 439, 136, 85]"
21786,6299,"[1342, 499, 240, 82]"
21787,6299,"[1605, 488, 300, 106]"
21788,6300,"[1420, 495, 170, 81]"
21789,6301,"[887, 450, 157, 72]"
21790,6301,"[1004, 380, 367, 225]"
21791,6301,"[1439, 489, 193, 96]"
21792,6301,"[1659, 478, 249, 123]"
21793,6302,"[872, 419, 185, 75]"
21794,6302,"[920, 449, 179, 78]"
21795,6302,"[1043, 384, 353, 219]"
21796,6302,"[781, 462, 246, 119]"
21797,6303,"[756, 454, 156, 78]"
21798,6303,"[839, 428, 128, 61]"
21799,6303,"[913, 404, 202, 81]"
21800,6303,"[775, 449, 263, 118]"
21801,6303,"[963, 411, 288, 159]"
21802,6304,"[997, 397, 293, 140]"
21803,6305,"[952, 416, 218, 114]"
21804,6305,"[979, 415, 229, 121]"
21805,6305,"[1033, 394, 348, 177]"
21806,6306,"[907, 396, 226, 99]"
21807,6307,"[811, 441, 67, 43]"
21808,6308,"[718, 415, 69, 43]"
21809,6308,"[836, 419, 130, 58]"
21810,6309,"[725, 432, 65, 39]"
21811,6309,"[818, 436, 102, 46]"
21812,6309,"[876, 437, 111, 50]"
21813,6309,"[880, 420, 131, 78]"
21814,6311,"[507, 416, 41, 39]"
21815,6312,"[483, 410, 89, 57]"
21816,6313,"[724, 414, 69, 38]"
21817,6313,"[1127, 386, 299, 84]"
21818,6313,"[498, 431, 71, 45]"
21819,6313,"[241, 429, 888, 344]"
21820,6316,"[340, 435, 464, 192]"
21821,6317,"[1075, 446, 134, 99]"
21822,6317,"[856, 385, 216, 86]"
21823,6317,"[1149, 388, 268, 88]"
21824,6317,"[492, 451, 385, 183]"
21825,6317,"[525, 426, 266, 118]"
21826,6317,"[679, 399, 146, 75]"
21827,6324,"[169, 395, 192, 85]"
21828,6326,"[29, 391, 79, 174]"
21829,6329,"[809, 444, 60, 35]"
21830,6336,"[433, 419, 33, 40]"
21831,6337,"[678, 380, 184, 86]"
21832,6338,"[356, 450, 56, 44]"
21833,6338,"[1332, 356, 282, 106]"
21834,6339,"[356, 452, 52, 49]"
21835,6339,"[414, 454, 46, 50]"
21836,6339,"[361, 443, 83, 65]"
21837,6342,"[415, 436, 55, 43]"
21838,6343,"[329, 412, 72, 44]"
21839,6343,"[353, 418, 99, 56]"
21840,6343,"[396, 418, 105, 57]"
21841,6344,"[842, 414, 43, 35]"
21842,6344,"[324, 426, 62, 43]"
21843,6345,"[895, 394, 174, 85]"
21844,6345,"[958, 384, 191, 87]"
21845,6345,"[1056, 379, 194, 91]"
21846,6345,"[1369, 364, 229, 110]"
21847,6345,"[886, 432, 68, 39]"
21848,6345,"[914, 432, 160, 68]"
21849,6345,"[971, 434, 171, 87]"
21850,6345,"[1045, 428, 200, 111]"
21851,6345,"[1066, 402, 620, 273]"
21852,6346,"[274, 431, 45, 59]"
21853,6346,"[295, 438, 57, 48]"
21854,6346,"[694, 397, 185, 69]"
21855,6346,"[876, 390, 197, 85]"
21856,6346,"[937, 410, 176, 94]"
21857,6347,"[1004, 485, 94, 87]"
21858,6348,"[261, 432, 41, 82]"
21859,6348,"[942, 437, 140, 83]"
21860,6348,"[760, 481, 319, 152]"
21861,6348,"[802, 455, 282, 170]"
21862,6349,"[899, 407, 181, 84]"
21863,6349,"[702, 456, 372, 146]"
21864,6350,"[686, 424, 284, 109]"
21865,6350,"[681, 443, 418, 146]"
21866,6350,"[914, 388, 210, 89]"
21867,6351,"[101, 386, 119, 88]"
21868,6351,"[192, 429, 138, 108]"
21869,6351,"[763, 432, 472, 149]"
21870,6352,"[141, 415, 74, 68]"
21871,6352,"[151, 421, 80, 62]"
21872,6352,"[747, 402, 357, 119]"
21873,6352,"[863, 402, 339, 119]"
21874,6352,"[925, 403, 327, 121]"
21875,6352,"[931, 437, 264, 80]"
21876,6352,"[467, 475, 643, 219]"
21877,6353,"[147, 430, 61, 63]"
21878,6353,"[184, 436, 59, 50]"
21879,6354,"[469, 439, 45, 62]"
21880,6354,"[502, 448, 55, 66]"
21881,6354,"[926, 386, 246, 90]"
21882,6354,"[581, 432, 124, 99]"
21883,6354,"[379, 461, 325, 132]"
21884,6355,"[719, 418, 74, 36]"
21885,6356,"[1308, 446, 52, 51]"
21886,6357,"[36, 394, 94, 146]"
21887,6357,"[933, 432, 198, 66]"
21888,6358,"[33, 419, 68, 107]"
21889,6359,"[705, 422, 58, 37]"
21890,6359,"[507, 417, 62, 41]"
21891,6360,"[6, 362, 155, 146]"
21892,6360,"[687, 399, 129, 54]"
21893,6360,"[940, 385, 212, 88]"
21894,6360,"[957, 418, 195, 121]"
21895,6361,"[433, 456, 47, 57]"
21896,6362,"[432, 434, 50, 50]"
21897,6362,"[917, 396, 249, 85]"
21898,6364,"[688, 406, 195, 60]"
21899,6364,"[706, 439, 429, 149]"
21900,6365,"[832, 407, 318, 123]"
21901,6365,"[876, 412, 300, 124]"
21902,6365,"[1135, 365, 288, 223]"
21903,6365,"[1241, 412, 199, 129]"
21904,6366,"[424, 442, 41, 43]"
21905,6367,"[940, 340, 254, 91]"
21906,6367,"[692, 395, 173, 70]"
21907,6368,"[319, 405, 70, 36]"
21908,6368,"[906, 358, 214, 97]"
21909,6368,"[966, 357, 210, 98]"
21910,6368,"[965, 387, 211, 96]"
21911,6368,"[327, 424, 117, 86]"
21912,6369,"[331, 421, 64, 54]"
21913,6369,"[321, 416, 87, 63]"
21914,6370,"[330, 432, 65, 59]"
21915,6370,"[1272, 409, 203, 130]"
21916,6370,"[1282, 378, 339, 200]"
21917,6370,"[309, 409, 94, 70]"
21918,6370,"[324, 425, 82, 69]"
21919,6371,"[918, 459, 50, 60]"
21920,6371,"[1287, 416, 158, 117]"
21921,6371,"[739, 385, 241, 85]"
21922,6371,"[1362, 393, 179, 116]"
